deal_id,company_id,rep_id,deal_name,product,deal_value,stage,probability,created_date,close_date,expected_close_date,loss_reason,deal_velocity_days,weighted_value
D01087,C0032,R001,PipelineIQ Starter — Deal 1087,PipelineIQ Starter,13555.85,Negotiation,75,2023-10-18,,2023-11-29,,,10166.89
D01088,C0464,R002,PipelineIQ Starter — Deal 1088,PipelineIQ Starter,7993.37,Negotiation,75,2024-02-15,,2024-02-24,,,5995.03
D01089,C0195,R005,PipelineIQ Pro — Deal 1089,PipelineIQ Pro,47643.32,Negotiation,75,2024-05-23,,2024-06-19,,,35732.49
D01090,C0261,R002,PipelineIQ Pro — Deal 1090,PipelineIQ Pro,19895.13,Qualification,25,2024-12-07,,2025-01-21,,,4973.78
D01091,C0409,R002,PipelineIQ Enterprise — Deal 1091,PipelineIQ Enterprise,169916.77,Proposal,50,2023-12-28,,2024-01-28,,,84958.38
D01092,C0500,R003,PipelineIQ Enterprise — Deal 1092,PipelineIQ Enterprise,62070.73,Prospecting,10,2024-07-11,,2024-08-22,,,6207.07
D01093,C0127,R003,PipelineIQ Pro — Deal 1093,PipelineIQ Pro,18162.17,Proposal,50,2024-04-06,,2024-07-01,,,9081.08
D01094,C0250,R004,PipelineIQ Starter — Deal 1094,PipelineIQ Starter,11506.62,Closed Won,100,2023-09-03,2023-11-17,,,75.0,11506.62
D01095,C0149,R001,PipelineIQ Enterprise — Deal 1095,PipelineIQ Enterprise,87187.48,Qualification,25,2023-04-14,,2023-06-02,,,21796.87
D01096,C0430,R001,PipelineIQ Starter — Deal 1096,PipelineIQ Starter,8928.87,Negotiation,75,2024-11-06,,2024-11-24,,,6696.65
D01097,C0438,R002,PipelineIQ Enterprise — Deal 1097,PipelineIQ Enterprise,232202.71,Proposal,50,2024-04-12,,2024-04-16,,,116101.35
D01098,C0176,R004,PipelineIQ Starter — Deal 1098,PipelineIQ Starter,10447.02,Qualification,25,2024-02-24,,2024-02-25,,,2611.76
D01099,C0036,R004,PipelineIQ Starter — Deal 1099,PipelineIQ Starter,7949.85,Proposal,50,2023-09-19,,2023-10-22,,,3974.93
D01100,C0237,R001,PipelineIQ Enterprise — Deal 1100,PipelineIQ Enterprise,186591.53,Prospecting,10,2024-09-30,,2024-12-29,,,18659.15
D01101,C0210,R005,PipelineIQ Pro — Deal 1101,PipelineIQ Pro,37211.21,Qualification,25,2024-10-12,,2024-11-20,,,9302.8
D01102,C0343,R001,PipelineIQ Pro — Deal 1102,PipelineIQ Pro,16499.88,Qualification,25,2023-02-08,,2023-03-05,,,4124.97
D01103,C0074,R002,PipelineIQ Enterprise — Deal 1103,PipelineIQ Enterprise,159372.59,Prospecting,10,2023-01-09,,2023-02-12,,,15937.26
D01104,C0325,R005,PipelineIQ Pro — Deal 1104,PipelineIQ Pro,29689.44,Qualification,25,2023-04-15,,2023-05-19,,,7422.36
D01105,C0304,R005,PipelineIQ Pro — Deal 1105,PipelineIQ Pro,38675.13,Proposal,50,2024-08-15,,2024-09-14,,,19337.56
D01106,C0215,R005,PipelineIQ Pro — Deal 1106,PipelineIQ Pro,42798.64,Closed Lost,0,2024-02-26,2024-05-10,,Price too high,74.0,0.0
D01107,C0471,R005,PipelineIQ Pro — Deal 1107,PipelineIQ Pro,29074.62,Negotiation,75,2024-10-03,,2024-12-31,,,21805.97
D01108,C0261,R005,PipelineIQ Starter — Deal 1108,PipelineIQ Starter,10696.68,Prospecting,10,2023-10-12,,2023-12-30,,,1069.67
D01109,C0362,R003,PipelineIQ Pro — Deal 1109,PipelineIQ Pro,41784.13,Closed Won,100,2023-04-25,2023-08-13,,,110.0,41784.13
D01110,C0434,R005,PipelineIQ Starter — Deal 1110,PipelineIQ Starter,13311.58,Negotiation,75,2024-04-09,,2024-04-27,,,9983.68
D01111,C0496,R002,PipelineIQ Pro — Deal 1111,PipelineIQ Pro,19315.01,Qualification,25,2023-01-22,,2023-04-15,,,4828.75
D01112,C0430,R001,PipelineIQ Pro — Deal 1112,PipelineIQ Pro,43211.54,Closed Lost,0,2023-04-19,2023-07-25,,Project cancelled,97.0,0.0
D01113,C0485,R001,PipelineIQ Pro — Deal 1113,PipelineIQ Pro,42148.09,Negotiation,75,2023-07-27,,2023-09-05,,,31611.07
D01114,C0106,R001,PipelineIQ Starter — Deal 1114,PipelineIQ Starter,10906.48,Negotiation,75,2024-06-03,,2024-08-06,,,8179.86
D01115,C0375,R003,PipelineIQ Enterprise — Deal 1115,PipelineIQ Enterprise,143978.66,Negotiation,75,2024-06-08,,2024-07-07,,,107983.99
D01116,C0425,R004,PipelineIQ Starter — Deal 1116,PipelineIQ Starter,7144.49,Qualification,25,2024-04-05,,2024-04-07,,,1786.12
D01117,C0468,R005,PipelineIQ Pro — Deal 1117,PipelineIQ Pro,18300.26,Negotiation,75,2023-01-13,,2023-04-03,,,13725.19
D01118,C0497,R005,PipelineIQ Starter — Deal 1118,PipelineIQ Starter,14420.8,Qualification,25,2024-10-14,,2024-12-07,,,3605.2
D01119,C0404,R002,PipelineIQ Starter — Deal 1119,PipelineIQ Starter,6862.9,Prospecting,10,2023-12-24,,2024-01-27,,,686.29
D01120,C0442,R001,PipelineIQ Starter — Deal 1120,PipelineIQ Starter,14698.88,Closed Lost,0,2024-11-01,2024-12-31,,Chose competitor,60.0,0.0
D01121,C0069,R003,PipelineIQ Starter — Deal 1121,PipelineIQ Starter,13944.39,Proposal,50,2024-04-06,,2024-06-05,,,6972.19
D01122,C0254,R001,PipelineIQ Starter — Deal 1122,PipelineIQ Starter,7685.31,Qualification,25,2023-02-27,,2023-05-27,,,1921.33
D01123,C0082,R001,PipelineIQ Enterprise — Deal 1123,PipelineIQ Enterprise,168313.03,Negotiation,75,2024-08-01,,2024-08-29,,,126234.77
D01124,C0031,R005,PipelineIQ Pro — Deal 1124,PipelineIQ Pro,27993.1,Negotiation,75,2024-10-20,,2024-10-30,,,20994.82
D01125,C0074,R001,PipelineIQ Enterprise — Deal 1125,PipelineIQ Enterprise,146544.24,Proposal,50,2024-10-11,,2024-10-30,,,73272.12
D01126,C0078,R005,PipelineIQ Pro — Deal 1126,PipelineIQ Pro,34039.51,Proposal,50,2024-07-25,,2024-09-24,,,17019.76
D01127,C0094,R005,PipelineIQ Enterprise — Deal 1127,PipelineIQ Enterprise,127954.92,Qualification,25,2024-02-21,,2024-03-19,,,31988.73
D01128,C0008,R003,PipelineIQ Starter — Deal 1128,PipelineIQ Starter,8731.94,Closed Lost,0,2023-05-28,2023-06-21,,No budget,24.0,0.0
D01129,C0052,R002,PipelineIQ Pro — Deal 1129,PipelineIQ Pro,44133.36,Negotiation,75,2023-06-26,,2023-08-19,,,33100.02
D01130,C0196,R001,PipelineIQ Starter — Deal 1130,PipelineIQ Starter,10335.69,Proposal,50,2023-07-17,,2023-08-26,,,5167.85
D01131,C0007,R002,PipelineIQ Enterprise — Deal 1131,PipelineIQ Enterprise,136324.23,Negotiation,75,2023-02-21,,2023-04-23,,,102243.17
D01132,C0399,R002,PipelineIQ Starter — Deal 1132,PipelineIQ Starter,10461.55,Qualification,25,2023-02-27,,2023-03-19,,,2615.39
D01133,C0370,R002,PipelineIQ Starter — Deal 1133,PipelineIQ Starter,5317.98,Qualification,25,2024-02-05,,2024-03-30,,,1329.49
D01134,C0016,R004,PipelineIQ Starter — Deal 1134,PipelineIQ Starter,5700.78,Qualification,25,2024-07-10,,2024-09-23,,,1425.19
D01135,C0050,R003,PipelineIQ Starter — Deal 1135,PipelineIQ Starter,8389.64,Proposal,50,2023-01-31,,2023-02-08,,,4194.82
D01136,C0409,R005,PipelineIQ Pro — Deal 1136,PipelineIQ Pro,23518.83,Qualification,25,2023-01-13,,2023-01-17,,,5879.71
D01137,C0232,R002,PipelineIQ Pro — Deal 1137,PipelineIQ Pro,22566.58,Proposal,50,2023-02-05,,2023-04-30,,,11283.29
D01138,C0022,R005,PipelineIQ Starter — Deal 1138,PipelineIQ Starter,6602.48,Prospecting,10,2024-01-25,,2024-04-07,,,660.25
D01139,C0096,R004,PipelineIQ Enterprise — Deal 1139,PipelineIQ Enterprise,151863.22,Closed Won,100,2024-05-22,2024-06-10,,,19.0,151863.22
D01140,C0144,R003,PipelineIQ Starter — Deal 1140,PipelineIQ Starter,5249.52,Closed Won,100,2024-12-27,2024-12-31,,,4.0,5249.52
D01141,C0086,R004,PipelineIQ Enterprise — Deal 1141,PipelineIQ Enterprise,131502.54,Prospecting,10,2023-04-24,,2023-07-06,,,13150.25
D01142,C0157,R004,PipelineIQ Enterprise — Deal 1142,PipelineIQ Enterprise,211548.62,Closed Lost,0,2023-01-07,2023-03-07,,No budget,59.0,0.0
D01143,C0151,R002,PipelineIQ Starter — Deal 1143,PipelineIQ Starter,9070.62,Closed Lost,0,2023-08-19,2023-11-25,,No budget,98.0,0.0
D01144,C0176,R004,PipelineIQ Starter — Deal 1144,PipelineIQ Starter,6836.67,Prospecting,10,2023-01-16,,2023-02-04,,,683.67
D01145,C0374,R001,PipelineIQ Starter — Deal 1145,PipelineIQ Starter,7146.74,Proposal,50,2023-05-26,,2023-08-20,,,3573.37
D01146,C0193,R004,PipelineIQ Starter — Deal 1146,PipelineIQ Starter,10833.41,Qualification,25,2024-04-30,,2024-05-24,,,2708.35
D01147,C0181,R004,PipelineIQ Enterprise — Deal 1147,PipelineIQ Enterprise,54520.79,Negotiation,75,2024-10-18,,2025-01-07,,,40890.59
D01148,C0239,R004,PipelineIQ Pro — Deal 1148,PipelineIQ Pro,18303.07,Closed Lost,0,2024-02-23,2024-03-05,,No decision made,11.0,0.0
D01149,C0139,R001,PipelineIQ Enterprise — Deal 1149,PipelineIQ Enterprise,213668.24,Negotiation,75,2024-11-24,,2024-12-12,,,160251.18
D01150,C0196,R005,PipelineIQ Pro — Deal 1150,PipelineIQ Pro,43950.64,Qualification,25,2023-12-26,,2024-01-10,,,10987.66
D01151,C0298,R001,PipelineIQ Starter — Deal 1151,PipelineIQ Starter,6314.13,Prospecting,10,2023-11-24,,2024-02-01,,,631.41
D01152,C0376,R004,PipelineIQ Starter — Deal 1152,PipelineIQ Starter,6707.3,Qualification,25,2024-12-20,,2025-01-26,,,1676.83
D01153,C0220,R003,PipelineIQ Enterprise — Deal 1153,PipelineIQ Enterprise,210466.75,Closed Won,100,2024-05-05,2024-07-16,,,72.0,210466.75
D01154,C0465,R004,PipelineIQ Enterprise — Deal 1154,PipelineIQ Enterprise,184892.9,Prospecting,10,2024-01-24,,2024-02-01,,,18489.29
D01155,C0262,R004,PipelineIQ Starter — Deal 1155,PipelineIQ Starter,10002.0,Qualification,25,2023-09-23,,2023-09-27,,,2500.5
D01156,C0057,R005,PipelineIQ Enterprise — Deal 1156,PipelineIQ Enterprise,96144.26,Closed Won,100,2023-04-01,2023-06-13,,,73.0,96144.26
D01157,C0224,R005,PipelineIQ Enterprise — Deal 1157,PipelineIQ Enterprise,56505.8,Qualification,25,2023-05-14,,2023-05-25,,,14126.45
D01158,C0312,R005,PipelineIQ Pro — Deal 1158,PipelineIQ Pro,16526.42,Qualification,25,2023-07-26,,2023-09-15,,,4131.6
D01159,C0277,R003,PipelineIQ Enterprise — Deal 1159,PipelineIQ Enterprise,175065.45,Closed Won,100,2023-08-24,2023-09-29,,,36.0,175065.45
D01160,C0061,R001,PipelineIQ Pro — Deal 1160,PipelineIQ Pro,32845.15,Qualification,25,2024-05-31,,2024-06-21,,,8211.29
D01161,C0096,R003,PipelineIQ Starter — Deal 1161,PipelineIQ Starter,10740.84,Proposal,50,2023-10-08,,2023-12-03,,,5370.42
D01162,C0381,R001,PipelineIQ Starter — Deal 1162,PipelineIQ Starter,12144.16,Prospecting,10,2023-06-20,,2023-07-16,,,1214.42
D01163,C0001,R002,PipelineIQ Enterprise — Deal 1163,PipelineIQ Enterprise,148333.6,Closed Lost,0,2023-01-15,2023-03-02,,No budget,46.0,0.0
D01164,C0266,R001,PipelineIQ Starter — Deal 1164,PipelineIQ Starter,12613.62,Prospecting,10,2023-01-19,,2023-03-31,,,1261.36
D01165,C0304,R004,PipelineIQ Pro — Deal 1165,PipelineIQ Pro,23703.34,Qualification,25,2024-04-09,,2024-05-10,,,5925.84
D01166,C0047,R005,PipelineIQ Starter — Deal 1166,PipelineIQ Starter,11121.86,Prospecting,10,2024-08-08,,2024-10-20,,,1112.19
D01167,C0489,R001,PipelineIQ Starter — Deal 1167,PipelineIQ Starter,7521.23,Qualification,25,2023-01-24,,2023-04-09,,,1880.31
D01168,C0351,R002,PipelineIQ Starter — Deal 1168,PipelineIQ Starter,8844.83,Negotiation,75,2023-08-29,,2023-09-16,,,6633.62
D01169,C0484,R005,PipelineIQ Pro — Deal 1169,PipelineIQ Pro,22053.95,Proposal,50,2024-11-20,,2025-01-28,,,11026.98
D01170,C0005,R005,PipelineIQ Enterprise — Deal 1170,PipelineIQ Enterprise,195351.14,Negotiation,75,2023-02-15,,2023-04-06,,,146513.36
D01171,C0218,R005,PipelineIQ Enterprise — Deal 1171,PipelineIQ Enterprise,209031.34,Qualification,25,2023-03-26,,2023-06-05,,,52257.83
D01172,C0472,R001,PipelineIQ Pro — Deal 1172,PipelineIQ Pro,49999.12,Qualification,25,2023-02-21,,2023-02-24,,,12499.78
D01173,C0128,R005,PipelineIQ Enterprise — Deal 1173,PipelineIQ Enterprise,213187.13,Closed Lost,0,2023-10-11,2024-01-07,,Chose competitor,88.0,0.0
D01174,C0476,R002,PipelineIQ Pro — Deal 1174,PipelineIQ Pro,19155.92,Prospecting,10,2024-04-01,,2024-04-12,,,1915.59
D01175,C0285,R001,PipelineIQ Starter — Deal 1175,PipelineIQ Starter,10233.91,Prospecting,10,2024-11-09,,2025-01-26,,,1023.39
D01176,C0493,R005,PipelineIQ Enterprise — Deal 1176,PipelineIQ Enterprise,123876.0,Qualification,25,2023-05-25,,2023-08-07,,,30969.0
D01177,C0036,R003,PipelineIQ Pro — Deal 1177,PipelineIQ Pro,20252.84,Prospecting,10,2024-11-11,,2024-11-13,,,2025.28
D01178,C0016,R003,PipelineIQ Pro — Deal 1178,PipelineIQ Pro,22120.87,Negotiation,75,2024-02-27,,2024-04-20,,,16590.65
D01179,C0298,R005,PipelineIQ Pro — Deal 1179,PipelineIQ Pro,26257.81,Closed Lost,0,2024-09-03,2024-10-06,,No budget,33.0,0.0
D01180,C0049,R004,PipelineIQ Enterprise — Deal 1180,PipelineIQ Enterprise,104667.65,Qualification,25,2023-06-01,,2023-06-08,,,26166.91
D01181,C0467,R001,PipelineIQ Starter — Deal 1181,PipelineIQ Starter,10505.36,Qualification,25,2023-05-23,,2023-08-01,,,2626.34
D01182,C0263,R002,PipelineIQ Starter — Deal 1182,PipelineIQ Starter,11887.18,Prospecting,10,2024-10-30,,2024-11-28,,,1188.72
D01183,C0073,R001,PipelineIQ Pro — Deal 1183,PipelineIQ Pro,35876.22,Negotiation,75,2023-06-02,,2023-07-23,,,26907.17
D01184,C0353,R001,PipelineIQ Starter — Deal 1184,PipelineIQ Starter,10308.78,Proposal,50,2024-05-23,,2024-06-26,,,5154.39
D01185,C0211,R003,PipelineIQ Pro — Deal 1185,PipelineIQ Pro,46669.21,Proposal,50,2024-10-14,,2024-11-08,,,23334.6
D01186,C0151,R003,PipelineIQ Pro — Deal 1186,PipelineIQ Pro,20591.93,Closed Lost,0,2024-04-10,2024-04-13,,Price too high,3.0,0.0
D01187,C0360,R005,PipelineIQ Starter — Deal 1187,PipelineIQ Starter,6594.7,Prospecting,10,2023-05-23,,2023-08-02,,,659.47
D01188,C0091,R004,PipelineIQ Pro — Deal 1188,PipelineIQ Pro,18751.4,Prospecting,10,2023-03-13,,2023-06-02,,,1875.14
D01189,C0444,R001,PipelineIQ Enterprise — Deal 1189,PipelineIQ Enterprise,244910.57,Qualification,25,2023-10-21,,2024-01-15,,,61227.64
D01190,C0113,R004,PipelineIQ Pro — Deal 1190,PipelineIQ Pro,19004.78,Prospecting,10,2024-09-08,,2024-10-01,,,1900.48
D01191,C0288,R001,PipelineIQ Starter — Deal 1191,PipelineIQ Starter,7645.02,Qualification,25,2023-03-29,,2023-04-15,,,1911.26
D01192,C0103,R001,PipelineIQ Starter — Deal 1192,PipelineIQ Starter,10223.72,Proposal,50,2023-04-02,,2023-04-25,,,5111.86
D01193,C0065,R004,PipelineIQ Starter — Deal 1193,PipelineIQ Starter,10677.98,Closed Lost,0,2023-03-12,2023-04-26,,Price too high,45.0,0.0
D01194,C0255,R005,PipelineIQ Starter — Deal 1194,PipelineIQ Starter,11548.64,Qualification,25,2024-01-19,,2024-01-21,,,2887.16
D01195,C0196,R002,PipelineIQ Enterprise — Deal 1195,PipelineIQ Enterprise,135876.64,Negotiation,75,2023-09-22,,2023-11-01,,,101907.48
D01196,C0215,R002,PipelineIQ Enterprise — Deal 1196,PipelineIQ Enterprise,59200.7,Closed Won,100,2023-05-28,2023-07-24,,,57.0,59200.7
D01197,C0046,R001,PipelineIQ Starter — Deal 1197,PipelineIQ Starter,13521.3,Qualification,25,2023-04-20,,2023-07-09,,,3380.32
D01198,C0433,R002,PipelineIQ Pro — Deal 1198,PipelineIQ Pro,23280.92,Qualification,25,2023-11-13,,2024-01-15,,,5820.23
D01199,C0210,R004,PipelineIQ Starter — Deal 1199,PipelineIQ Starter,7594.73,Qualification,25,2023-03-27,,2023-05-29,,,1898.68
D01200,C0343,R001,PipelineIQ Enterprise — Deal 1200,PipelineIQ Enterprise,83815.39,Closed Lost,0,2024-11-26,2024-12-13,,Project cancelled,17.0,0.0
